IP地址	端口	回源端口	TLS	数据中心	地区	城市	TCP延迟(ms)	速度(MB/s)
144.24.160.107	443	443	TRUE	FRA	Europe	Frankfurt	189	8.83
152.70.106.13	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	141	8.82
141.147.178.115	2086	2086	FALSE	SIN	Asia Pacific	Singapore	167	8.82
150.230.106.21	2052	2052	FALSE	SIN	Asia Pacific	Singapore	204	8.81
168.138.212.184	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	115	8.81
132.145.123.238	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	141	8.8
158.179.178.142	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	79	8.8
141.147.166.189	2052	2052	FALSE	SIN	Asia Pacific	Singapore	213	8.8
132.145.122.95	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	109	8.79
158.179.186.251	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	188	8.79
151.145.70.28	2086	2086	FALSE	SIN	Asia Pacific	Singapore	150	8.78
141.147.167.44	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	90	8.77
150.230.106.21	8080	8080	FALSE	LAX	North America	Los Angeles	233	8.76
140.238.38.245	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	87	8.76
132.145.123.14	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	125	8.75
140.238.61.224	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	123	8.75
141.147.181.148	8443	8443	TRUE	SIN	Asia Pacific	Singapore	167	8.75
158.179.178.142	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	123	8.75
132.145.126.21	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	129	8.74
141.147.164.123	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	145	8.73
140.238.60.177	80	80	FALSE	LAX	North America	Los Angeles	241	8.72
84.235.161.220	443	443	TRUE	FRA	Europe	Frankfurt	185	8.72
140.238.52.141	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	130	8.71
158.179.178.145	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	131	8.71
141.147.186.210	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	166	8.7
141.147.169.131	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	77	8.7
151.145.74.199	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	125	8.7
141.144.204.25	443	443	TRUE	FRA	Europe	Frankfurt	195	8.67
138.2.14.209	8880	8880	FALSE	SIN	Asia Pacific	Singapore	152	8.67
140.238.61.78	8880	8880	FALSE	SIN	Asia Pacific	Singapore	205	8.67
168.138.209.84	2082	2082	FALSE	SIN	Asia Pacific	Singapore	157	8.66
141.147.191.132	8443	8443	TRUE	SIN	Asia Pacific	Singapore	237	8.66
152.70.102.124	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	143	8.65
140.238.54.149	8080	8080	FALSE	LAX	North America	Los Angeles	238	8.64
150.230.97.239	2095	2095	FALSE	LAX	North America	Los Angeles	192	8.63
158.101.65.24	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	156	8.61
158.179.182.19	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	170	8.6
138.2.12.32	2086	2086	FALSE	SIN	Asia Pacific	Singapore	163	8.6
150.230.101.125	2082	2082	FALSE	LAX	North America	Los Angeles	192	8.59
141.147.169.131	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	94	8.59
152.70.106.13	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	97	8.59
151.145.74.199	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	189	8.58
168.138.202.145	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	122	8.58
158.179.188.7	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	106	8.58
168.138.200.159	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	80	8.56
140.238.51.89	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	89	8.56
138.2.8.232	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	195	8.56
132.145.127.51	2083	2083	TRUE	LAX	North America	Los Angeles	191	8.56
140.238.61.224	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	109	8.56
150.230.105.228	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	146	8.55
138.2.7.72	2052	2052	FALSE	SIN	Asia Pacific	Singapore	212	8.55
152.70.99.187	2086	2086	FALSE	SIN	Asia Pacific	Singapore	160	8.55
132.145.120.197	8880	8880	FALSE	SIN	Asia Pacific	Singapore	156	8.55
140.238.50.99	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	143	8.55
158.179.182.19	8080	8080	FALSE	SIN	Asia Pacific	Singapore	149	8.53
141.147.166.189	8443	8443	TRUE	SIN	Asia Pacific	Singapore	159	8.51
140.238.33.94	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	92	8.51
138.2.20.48	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	163	8.49
138.2.7.72	8880	8880	FALSE	SIN	Asia Pacific	Singapore	203	8.45
152.70.99.187	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	144	8.45
138.2.31.68	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	140	8.45
140.238.54.184	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	83	8.44
168.138.205.195	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	132	8.44
158.179.190.253	2053	2053	TRUE	SIN	Asia Pacific	Singapore	170	8.43
130.61.109.6	2096	443	TRUE	FRA	Europe	Frankfurt	177	8.43
158.179.178.145	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	80	8.42
140.238.33.165	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	81	8.41
141.147.160.221	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	110	8.41
140.238.54.149	2087	2087	TRUE	SIN	Asia Pacific	Singapore	205	8.41
150.230.104.197	80	80	FALSE	SIN	Asia Pacific	Singapore	162	8.41
150.230.106.21	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	147	8.4
138.2.14.209	2052	2052	FALSE	SIN	Asia Pacific	Singapore	153	8.4
158.179.188.7	2086	2086	FALSE	SIN	Asia Pacific	Singapore	151	8.4
140.238.61.224	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	96	8.38
141.147.166.189	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	197	8.38
140.238.46.138	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	84	8.38
138.2.29.250	2095	2095	FALSE	SIN	Asia Pacific	Singapore	204	8.37
132.145.125.86	80	80	FALSE	NRT	Asia Pacific	Tokyo	90	8.36
150.230.109.138	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	153	8.36
168.138.214.62	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	138	8.35
140.238.61.224	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	75	8.35
140.238.59.255	2082	2082	FALSE	SIN	Asia Pacific	Singapore	170	8.33
168.138.198.53	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	77	8.33
168.138.200.159	8880	8880	FALSE	SIN	Asia Pacific	Singapore	207	8.32
138.2.12.32	8880	8880	FALSE	LAX	North America	Los Angeles	196	8.32
158.179.178.142	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	136	8.31
140.238.38.245	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	115	8.3
141.147.169.195	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	90	8.3
141.147.174.7	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	190	8.3
140.238.54.164	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	125	8.3
152.70.106.13	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	81	8.29
168.138.202.145	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	124	8.29
141.147.166.189	80	80	FALSE	SIN	Asia Pacific	Singapore	197	8.28
168.138.211.188	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	192	8.28
152.70.98.174	2053	2053	TRUE	LAX	North America	Los Angeles	229	8.28
168.138.205.195	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	79	8.28
141.147.164.153	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	127	8.28
141.147.168.159	2086	2086	FALSE	LAX	North America	Los Angeles	203	8.27
150.230.109.252	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	122	8.26
158.179.180.233	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	126	8.26
141.147.164.54	80	80	FALSE	NRT	Asia Pacific	Tokyo	96	8.26
140.238.61.78	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	156	8.25
138.2.7.72	2082	2082	FALSE	SIN	Asia Pacific	Singapore	163	8.24
151.145.65.8	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	93	8.24
141.147.191.211	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	159	8.23
132.145.126.204	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	132	8.23
140.238.48.97	8880	8880	FALSE	LAX	North America	Los Angeles	229	8.23
149.130.218.26	80	80	FALSE	ORD	North America	Chicago	221	8.22
168.138.198.202	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	85	8.22
140.238.39.87	80	80	FALSE	SIN	Asia Pacific	Singapore	164	8.21
138.2.21.31	2052	2052	FALSE	SIN	Asia Pacific	Singapore	162	8.2
168.138.209.244	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	138	8.19
168.138.206.68	8880	8880	FALSE	SIN	Asia Pacific	Singapore	204	8.18
144.24.173.250	2053	443	TRUE	FRA	Europe	Frankfurt	174	8.17
158.101.68.100	2053	2053	TRUE	SIN	Asia Pacific	Singapore	164	8.17
151.145.65.203	8080	8080	FALSE	LAX	North America	Los Angeles	232	8.16
141.147.181.148	2053	2053	TRUE	LAX	North America	Los Angeles	200	8.16
132.145.122.95	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	89	8.15
140.238.54.184	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	78	8.14
138.2.29.102	8080	8080	FALSE	LAX	North America	Los Angeles	242	8.13
151.145.74.56	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	125	8.11
138.2.10.251	2082	2082	FALSE	SIN	Asia Pacific	Singapore	155	8.11
144.24.173.250	2096	443	TRUE	FRA	Europe	Frankfurt	167	8.1
150.230.107.197	2095	2095	FALSE	SIN	Asia Pacific	Singapore	206	8.09
140.238.35.78	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	92	8.09
140.238.35.78	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	130	8.09
151.145.68.166	2083	2083	TRUE	SIN	Asia Pacific	Singapore	179	8.08
140.238.35.195	2095	2095	FALSE	LAX	North America	Los Angeles	198	8.07
138.2.18.11	80	80	FALSE	SIN	Asia Pacific	Singapore	203	8.07
168.138.212.74	2095	2095	FALSE	SIN	Asia Pacific	Singapore	199	8.07
138.2.6.15	2053	2053	TRUE	SIN	Asia Pacific	Singapore	173	8.07
140.238.54.182	8443	8443	TRUE	SIN	Asia Pacific	Singapore	161	8.07
140.238.39.33	80	80	FALSE	SIN	Asia Pacific	Singapore	203	8.06
138.2.14.164	80	80	FALSE	LAX	North America	Los Angeles	180	8.04
140.238.38.245	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	86	8.04
132.145.127.51	8443	8443	TRUE	SIN	Asia Pacific	Singapore	158	8.04
168.138.215.188	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	77	8.04
138.2.13.200	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	191	8.03
151.145.65.8	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	83	8.03
140.238.54.149	2052	2052	FALSE	LAX	North America	Los Angeles	237	8.03
151.145.75.28	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	139	8.03
141.147.160.221	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	128	8.03
129.153.119.97	443	443	TRUE	LAX	North America	Los Angeles	204	8.02
140.238.58.42	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	190	8.01
129.146.83.33	8443	8443	TRUE	LAX	North America	Los Angeles	185	8.01
132.145.123.143	2053	2053	TRUE	SIN	Asia Pacific	Singapore	147	8
141.147.162.204	2086	2086	FALSE	SIN	Asia Pacific	Singapore	169	8
152.70.111.251	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	138	7.99
168.138.205.195	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	126	7.98
152.70.104.69	2052	2052	FALSE	SIN	Asia Pacific	Singapore	166	7.97
158.101.71.60	443	443	TRUE	SIN	Asia Pacific	Singapore	87	7.97
150.230.109.138	2082	2082	FALSE	SIN	Asia Pacific	Singapore	206	7.96
141.147.178.202	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	191	7.96
150.230.99.173	8080	8080	FALSE	LAX	North America	Los Angeles	188	7.96
138.2.13.200	2052	2052	FALSE	SIN	Asia Pacific	Singapore	154	7.96
168.138.205.195	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	110	7.95
158.101.95.113	2087	2087	TRUE	SIN	Asia Pacific	Singapore	164	7.94
141.147.167.40	2086	2086	FALSE	LAX	North America	Los Angeles	202	7.93
168.138.206.109	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	190	7.93
140.83.38.243	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	135	7.92
138.2.13.133	2087	2087	TRUE	SIN	Asia Pacific	Singapore	238	7.91
151.145.65.203	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	201	7.91
130.61.107.238	8443	443	TRUE	FRA	Europe	Frankfurt	177	7.91
152.70.106.195	8880	8880	FALSE	LAX	North America	Los Angeles	191	7.91
168.138.206.68	80	80	FALSE	SIN	Asia Pacific	Singapore	209	7.9
138.2.31.68	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	137	7.9
140.238.54.182	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	170	7.88
140.238.54.184	80	80	FALSE	NRT	Asia Pacific	Tokyo	88	7.88
132.145.127.51	2095	2095	FALSE	LAX	North America	Los Angeles	235	7.88
155.248.169.71	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	194	7.87
158.101.69.144	2087	2087	TRUE	SIN	Asia Pacific	Singapore	160	7.86
151.145.71.127	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	144	7.85
150.230.105.228	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	133	7.84
141.147.178.135	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	185	7.84
151.145.66.219	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	123	7.83
168.138.202.145	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	87	7.83
140.238.32.184	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	77	7.82
168.138.212.184	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	88	7.82
138.2.11.179	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	75	7.82
151.145.74.56	2052	2052	FALSE	SIN	Asia Pacific	Singapore	157	7.81
140.238.50.32	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	209	7.8
141.147.189.242	2086	2086	FALSE	LAX	North America	Los Angeles	204	7.79
132.145.126.204	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	131	7.79
168.138.208.164	80	80	FALSE	SIN	Asia Pacific	Singapore	203	7.78
168.138.196.237	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	191	7.78
168.138.215.188	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	123	7.77
158.179.186.234	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	140	7.77
158.179.180.233	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	192	7.77
141.147.179.64	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	89	7.77
158.179.186.138	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	130	7.77
141.147.191.132	2095	2095	FALSE	LAX	North America	Los Angeles	238	7.76
158.179.190.253	2095	2095	FALSE	SIN	Asia Pacific	Singapore	155	7.76
141.147.164.123	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	86	7.76
138.2.138.163	443	443	TRUE	FRA	Europe	Frankfurt	165	7.75
140.238.36.216	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	123	7.75
150.230.108.135	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	194	7.75
151.145.70.28	2095	2095	FALSE	SIN	Asia Pacific	Singapore	157	7.75
168.138.197.222	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	140	7.73
138.2.29.102	2086	2086	FALSE	SIN	Asia Pacific	Singapore	154	7.73
140.238.54.184	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	129	7.73
140.238.58.42	8880	8880	FALSE	LAX	North America	Los Angeles	192	7.73
151.145.71.127	80	80	FALSE	LAX	North America	Los Angeles	184	7.73
158.179.188.7	2052	2052	FALSE	SIN	Asia Pacific	Singapore	208	7.72
158.101.223.208	443	443	TRUE	FRA	Europe	Frankfurt	200	7.72
150.230.117.182	443	443	TRUE	FRA	Europe	Frankfurt	188	7.72
168.138.205.195	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	92	7.72
138.2.14.209	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	203	7.72
140.238.33.165	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	88	7.72
143.47.250.137	443	443	TRUE	FRA	Europe	Frankfurt	164	7.71
140.238.39.33	2087	2087	TRUE	SIN	Asia Pacific	Singapore	254	7.7
138.2.21.31	2082	2082	FALSE	SIN	Asia Pacific	Singapore	150	7.7
168.138.195.31	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	193	7.69
140.238.61.78	80	80	FALSE	SIN	Asia Pacific	Singapore	163	7.69
168.138.217.146	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	138	7.69
150.230.105.53	80	80	FALSE	HKG	Asia Pacific	Hong Kong	144	7.69
150.230.101.13	2053	2053	TRUE	SIN	Asia Pacific	Singapore	152	7.69
152.70.99.187	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	199	7.68
158.179.188.7	8880	8880	FALSE	SIN	Asia Pacific	Singapore	153	7.68
141.147.191.132	2096	2096	TRUE	SIN	Asia Pacific	Singapore	218	7.68
150.230.105.53	2053	2053	TRUE	LAX	North America	Los Angeles	191	7.68
158.101.223.41	443	443	TRUE	FRA	Europe	Frankfurt	212	7.67
158.179.176.239	2096	2096	TRUE	SIN	Asia Pacific	Singapore	164	7.67
138.2.8.232	8880	8880	FALSE	SIN	Asia Pacific	Singapore	154	7.67
168.138.212.40	2052	2052	FALSE	LAX	North America	Los Angeles	198	7.65
138.2.24.114	8880	8880	FALSE	LAX	North America	Los Angeles	181	7.65
150.230.99.173	8880	8880	FALSE	SIN	Asia Pacific	Singapore	200	7.65
140.238.36.216	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	128	7.64
138.2.29.102	8443	8443	TRUE	LAX	North America	Los Angeles	220	7.64
168.138.211.217	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	136	7.64
141.147.169.131	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	177	7.62
140.238.41.167	8880	8880	FALSE	SIN	Asia Pacific	Singapore	155	7.61
168.138.200.155	8880	8880	FALSE	SIN	Asia Pacific	Singapore	165	7.61
138.2.29.102	2053	2053	TRUE	LAX	North America	Los Angeles	233	7.6
141.147.168.13	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	156	7.59
140.238.52.81	2096	2096	TRUE	SIN	Asia Pacific	Singapore	244	7.59
155.248.160.83	2083	0	TRUE	LAX	North America	Los Angeles	228	7.59
140.238.34.208	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	91	7.59
168.138.202.145	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	173	7.59
150.230.98.39	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	125	7.59
140.238.54.182	2082	2082	FALSE	LAX	North America	Los Angeles	228	7.57
141.147.189.242	2082	2082	FALSE	SIN	Asia Pacific	Singapore	161	7.57
140.238.41.253	8080	8080	FALSE	SIN	Asia Pacific	Singapore	157	7.57
138.2.25.122	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	119	7.57
132.145.123.143	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	141	7.56
140.238.35.138	2087	2087	TRUE	SIN	Asia Pacific	Singapore	169	7.56
140.238.41.167	2086	2086	FALSE	LAX	North America	Los Angeles	236	7.56
151.145.74.199	2082	2082	FALSE	SIN	Asia Pacific	Singapore	167	7.55
141.147.164.123	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	146	7.54
150.230.106.21	8443	8443	TRUE	LAX	North America	Los Angeles	188	7.54
132.145.54.84	2053	443	TRUE	LHR	Europe	London	179	7.53
138.2.14.164	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	128	7.53
168.138.200.159	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	147	7.53
138.2.20.230	2052	2052	FALSE	LAX	North America	Los Angeles	184	7.53
152.70.106.185	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	111	7.52
158.101.70.155	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	146	7.52
158.179.188.159	2087	2087	TRUE	SIN	Asia Pacific	Singapore	215	7.51
151.145.71.127	2086	2086	FALSE	SIN	Asia Pacific	Singapore	150	7.51
138.2.18.11	2083	2083	TRUE	SIN	Asia Pacific	Singapore	198	7.5
138.2.14.209	80	80	FALSE	LAX	North America	Los Angeles	232	7.49
143.47.185.162	443	443	TRUE	FRA	Europe	Frankfurt	188	7.48
132.145.126.204	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	85	7.48
141.147.181.148	2086	2086	FALSE	LAX	North America	Los Angeles	240	7.48
168.138.213.210	80	80	FALSE	LAX	North America	Los Angeles	237	7.48
151.145.68.166	2082	2082	FALSE	SIN	Asia Pacific	Singapore	204	7.47
141.147.182.70	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	89	7.47
140.238.32.238	2095	2095	FALSE	SIN	Asia Pacific	Singapore	181	7.46
138.2.13.200	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	133	7.46
132.145.123.112	8443	8443	TRUE	LAX	North America	Los Angeles	189	7.46
158.179.188.159	2052	2052	FALSE	SIN	Asia Pacific	Singapore	153	7.46
168.138.197.222	2095	2095	FALSE	SIN	Asia Pacific	Singapore	160	7.46
140.238.40.136	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	155	7.46
140.83.36.42	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	156	7.45
132.145.123.112	8080	8080	FALSE	LAX	North America	Los Angeles	192	7.45
168.138.196.237	2096	2096	TRUE	SIN	Asia Pacific	Singapore	245	7.45
158.179.176.239	2083	2083	TRUE	SIN	Asia Pacific	Singapore	153	7.44
140.238.44.118	8080	8080	FALSE	SIN	Asia Pacific	Singapore	205	7.44
158.101.69.144	80	80	FALSE	LAX	North America	Los Angeles	230	7.44
151.145.65.203	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	83	7.4
158.101.65.24	8080	8080	FALSE	SIN	Asia Pacific	Singapore	153	7.4
168.138.206.236	8080	8080	FALSE	SIN	Asia Pacific	Singapore	170	7.39
158.179.178.142	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	86	7.37
141.147.160.86	2095	2095	FALSE	LAX	North America	Los Angeles	188	7.37
132.145.126.204	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	90	7.36
152.70.104.69	8880	8880	FALSE	SIN	Asia Pacific	Singapore	156	7.35
168.138.194.121	2087	2087	TRUE	SIN	Asia Pacific	Singapore	224	7.35
138.2.8.232	2086	2086	FALSE	LAX	North America	Los Angeles	186	7.35
138.2.14.248	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	157	7.34
138.2.14.248	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	153	7.34
150.230.97.239	2087	2087	TRUE	SIN	Asia Pacific	Singapore	198	7.34
168.138.196.237	2095	2095	FALSE	LAX	North America	Los Angeles	240	7.34
140.83.53.190	443	443	TRUE	KIX	Asia Pacific	Osaka	94	7.33
141.147.174.190	2083	2083	TRUE	SIN	Asia Pacific	Singapore	170	7.32
140.238.40.136	2087	2087	TRUE	LAX	North America	Los Angeles	199	7.32
158.179.190.253	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	231	7.32
168.138.207.64	8880	8880	FALSE	SIN	Asia Pacific	Singapore	169	7.32
168.138.206.68	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	196	7.3
152.70.104.69	2096	2096	TRUE	SIN	Asia Pacific	Singapore	226	7.29
150.230.104.197	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	88	7.29
150.230.104.197	2082	2082	FALSE	SIN	Asia Pacific	Singapore	158	7.29
158.179.189.106	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	143	7.29
84.235.162.31	443	443	TRUE	FRA	Europe	Frankfurt	193	7.28
141.147.162.204	2052	2052	FALSE	SIN	Asia Pacific	Singapore	204	7.28
140.238.52.141	2082	2082	FALSE	LAX	North America	Los Angeles	198	7.27
138.2.13.133	2082	2082	FALSE	SIN	Asia Pacific	Singapore	162	7.27
158.101.69.144	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	148	7.27
140.238.39.21	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	137	7.25
168.138.200.155	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	107	7.25
150.230.109.138	2086	2086	FALSE	SIN	Asia Pacific	Singapore	206	7.25
138.2.19.122	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	155	7.25
168.138.206.109	80	80	FALSE	NRT	Asia Pacific	Tokyo	127	7.25
140.238.60.177	2053	2053	TRUE	LAX	North America	Los Angeles	185	7.24
138.2.6.15	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	80	7.21
138.2.13.200	2087	2087	TRUE	LAX	North America	Los Angeles	204	7.2
132.145.127.21	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	141	7.2
141.147.169.131	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	130	7.2
141.147.178.202	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	77	7.19
168.138.212.74	8880	8880	FALSE	SIN	Asia Pacific	Singapore	166	7.19
140.238.48.97	2052	2052	FALSE	SIN	Asia Pacific	Singapore	225	7.19
158.101.68.100	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	131	7.18
138.2.10.251	2083	2083	TRUE	SIN	Asia Pacific	Singapore	241	7.18
140.238.39.33	2086	2086	FALSE	SIN	Asia Pacific	Singapore	208	7.17
168.138.200.155	80	80	FALSE	SIN	Asia Pacific	Singapore	204	7.16
140.238.39.21	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	154	7.16
151.145.71.127	2095	2095	FALSE	SIN	Asia Pacific	Singapore	204	7.16
168.138.198.202	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	88	7.15
168.138.202.145	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	77	7.14
168.138.192.185	80	80	FALSE	HKG	Asia Pacific	Hong Kong	156	7.14
168.138.212.184	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	123	7.14
152.70.102.124	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	187	7.13
138.2.21.31	80	80	FALSE	LAX	North America	Los Angeles	232	7.13
140.238.39.87	8080	8080	FALSE	SIN	Asia Pacific	Singapore	202	7.12
138.2.24.114	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	194	7.12
152.70.99.187	8880	8880	FALSE	SIN	Asia Pacific	Singapore	148	7.11
